Frequency Samples,Real,Imag
3378.5,0.88554,-0.843389
3378.6,2.66722,-2.54013
3378.7,1.55162,-1.47762
3378.8,4.07631,-3.88172
3378.9,2.98569,-2.84302
3379,16.1425,-15.3704
3379.1,-5.46369,5.20211
3379.2,-4.15686,3.95766
3379.3,0.0404585,-0.0385179
3379.4,-1.09581,1.0432
3379.5,0.885974,-0.843396
3379.6,-0.263148,0.250489
3379.7,1.55202,-1.47729
3379.8,-0.000408173,0.000375032
3379.9,2.9859,-2.84186
3380,-1.82104,1.73311
3380.1,-5.46514,5.201
3380.2,2.28775,-2.17719
3380.3,0.0408644,-0.0388861
3380.4,2.16475,-2.05983
3380.5,0.886408,-0.843405
3380.6,2.66872,-2.53912
3380.7,1.55243,-1.47697
3380.8,4.07777,-3.87938
3380.9,2.9861,-2.84069
3381,16.1383,-15.3517
3381.1,-5.46659,5.19988
3381.2,-4.15836,3.95529
3381.3,0.0412709,-0.0392535
3381.4,-1.09578,1.04216
3381.5,0.886841,-0.843412
3381.6,-0.262942,0.250054
3381.7,1.55284,-1.47665
3381.8,-0.000435829,0.00037241
3381.9,2.98631,-2.83952
3382,-1.82288,1.7332
3382.1,-5.46804,5.19877
3382.2,2.29044,-2.17754
3382.3,0.0416775,-0.0396212
3382.4,2.16644,-2.05946
3382.5,0.887275,-0.843419
3382.6,2.67021,-2.53811
3382.7,1.55324,-1.47633
3382.8,4.07923,-3.87704
3382.9,2.98651,-2.83835
3383,16.1341,-15.333
3383.1,-5.46949,5.19765
3383.2,-4.15987,3.95293
3383.3,0.0420837,-0.0399884
3383.4,-1.09574,1.04113
3383.5,0.887708,-0.843426
3383.6,-0.262737,0.249619
3383.7,1.55365,-1.47601
3383.8,-0.000436783,0.000420094
3383.9,2.98671,-2.83718
3384,-1.82472,1.73328
3384.1,-5.47094,5.19654
3384.2,2.29312,-2.17799
3384.3,0.0424909,-0.0403557
3384.4,2.16813,-2.05908
3384.5,0.888143,-0.843433
3384.6,2.67171,-2.5371
3384.7,1.55406,-1.47568
3384.8,4.08068,-3.8747
3384.9,2.98692,-2.83601
3385,16.1299,-15.3143
3385.1,-5.47239,5.19542
3385.2,-4.16137,3.95056
3385.3,0.0428977,-0.0407226
3385.4,-1.0957,1.04009
3385.5,0.888576,-0.84344
3385.6,-0.262531,0.249184
3385.7,1.55446,-1.47536
3385.8,-0.000434875,0.000437975
3385.9,2.98712,-2.83484
3386,-1.82657,1.73337
3386.1,-5.47384,5.1943
3386.2,2.29577,-2.17845
3386.3,0.0433054,-0.0410899
3386.4,2.16981,-2.0587
3386.5,0.889009,-0.843446
3386.6,2.67322,-2.53608
3386.7,1.55487,-1.47504
3386.8,4.08213,-3.87236
3386.9,2.98732,-2.83367
3387,16.1258,-15.2956
3387.1,-5.47529,5.19318
3387.2,-4.16287,3.94819
3387.3,0.0437128,-0.0414561
3387.4,-1.09566,1.03906
3387.5,0.889442,-0.843453
3387.6,-0.262326,0.24875
3387.7,1.55527,-1.47471
3387.8,-0.000464439,0.00043726
3387.9,2.98752,-2.83251
3388,-1.82841,1.73345
3388.1,-5.47674,5.19206
3388.2,2.29845,-2.17889
3388.3,0.0441203,-0.0418228
3388.4,2.1715,-2.05833
3388.5,0.889877,-0.84346
3388.6,2.67471,-2.53507
3388.7,1.55568,-1.47439
3388.8,4.08359,-3.87002
3388.9,2.98773,-2.83134
3389,16.1216,-15.277
3389.1,-5.47819,5.19095
3389.2,-4.16437,3.94582
3389.3,0.0445281,-0.0421894
3389.4,-1.09562,1.03802
3389.5,0.89031,-0.843466
3389.6,-0.26212,0.248316
3389.7,1.55608,-1.47407
3389.8,-0.000481606,0.000451326
3389.9,2.98793,-2.83017
3390,-1.83025,1.73354
3390.1,-5.47964,5.18983
3390.2,2.30113,-2.17933
3390.3,0.0449364,-0.0425555
3390.4,2.17318,-2.05795
3390.5,0.890744,-0.843471
3390.6,2.67621,-2.53406
3390.7,1.55649,-1.47374
3390.8,4.08504,-3.86768
3390.9,2.98813,-2.829
3391,16.1173,-15.2584
3391.1,-5.48109,5.18871
3391.2,-4.16587,3.94346
3391.3,0.0453445,-0.0429214
3391.4,-1.09557,1.03699
3391.5,0.891178,-0.843477
3391.6,-0.261914,0.247883
3391.7,1.5569,-1.47342
3391.8,-0.000515938,0.000455379
3391.9,2.98833,-2.82783
3392,-1.8321,1.73362
3392.1,-5.48254,5.18758
3392.2,2.30381,-2.17975
3392.3,0.0457529,-0.0432872
3392.4,2.17487,-2.05757
3392.5,0.891612,-0.843483
3392.6,2.6777,-2.53304
3392.7,1.5573,-1.4731
3392.8,4.08648,-3.86534
3392.9,2.98853,-2.82666
3393,16.1132,-15.2397
3393.1,-5.48398,5.18646
3393.2,-4.16736,3.94109
3393.3,0.0461616,-0.0436533
3393.4,-1.09554,1.03595
3393.5,0.892045,-0.843488
3393.6,-0.261708,0.24745
3393.7,1.55771,-1.47277
3393.8,-0.000514984,0.000481606
3393.9,2.98873,-2.8255
3394,-1.83394,1.7337
3394.1,-5.48543,5.18534
3394.2,2.30647,-2.18018
3394.3,0.0465711,-0.0440193
3394.4,2.17655,-2.05719
3394.5,0.89248,-0.843493
3394.6,2.6792,-2.53202
3394.7,1.55811,-1.47245
3394.8,4.08793,-3.863
3394.9,2.98893,-2.82433
3395,16.109,-15.2211
3395.1,-5.48688,5.18422
3395.2,-4.16886,3.93872
3395.3,0.0469798,-0.0443842
3395.4,-1.0955,1.03492
3395.5,0.892913,-0.843498
3395.6,-0.261501,0.247018
3395.7,1.55852,-1.47212
3395.8,-0.000520229,0.000520468
3395.9,2.98913,-2.82316
3396,-1.83579,1.73377
3396.1,-5.48833,5.1831
3396.2,2.30915,-2.18062
3396.3,0.0473894,-0.0447501
3396.4,2.17824,-2.0568
3396.5,0.893348,-0.843503
3396.6,2.68069,-2.531
3396.7,1.55892,-1.4718
3396.8,4.08938,-3.86065
3396.9,2.98932,-2.82199
3397,16.1048,-15.2026
3397.1,-5.48977,5.18198
3397.2,-4.17035,3.93634
3397.3,0.0477992,-0.0451149
3397.4,-1.09546,1.03388
3397.5,0.893781,-0.843508
3397.6,-0.261295,0.246586
3397.7,1.55933,-1.47148
3397.8,-0.000565052,0.000507355
3397.9,2.98952,-2.82082
3398,-1.83763,1.73385
3398.1,-5.49122,5.18085
3398.2,2.31183,-2.18105
3398.3,0.0482088,-0.0454804
3398.4,2.17993,-2.05642
3398.5,0.894216,-0.843512
3398.6,2.68219,-2.52999
3398.7,1.55973,-1.47115
3398.8,4.09082,-3.85831
3398.9,2.98972,-2.81966
3399,16.1006,-15.184
3399.1,-5.49266,5.17973
3399.2,-4.17185,3.93397
3399.3,0.0486188,-0.0458446
3399.4,-1.09541,1.03286
3399.5,0.89465,-0.843517
3399.6,-0.261088,0.246154
3399.7,1.56014,-1.47083
3399.8,-0.000555515,0.000524521
3399.9,2.98992,-2.81849
3400,-1.83948,1.73393
3400.1,-5.49411,5.17861
3400.2,2.3145,-2.18149
3400.3,0.0490294,-0.0462094
3400.4,2.18161,-2.05604
3400.5,0.895083,-0.84352
3400.6,2.68369,-2.52896
3400.7,1.56054,-1.4705
3400.8,4.09226,-3.85597
3400.9,2.99011,-2.81732
3401,16.0964,-15.1655
3401.1,-5.49556,5.17748
3401.2,-4.17334,3.9316
3401.3,0.0494397,-0.0465738
3401.4,-1.09537,1.03182
3401.5,0.895518,-0.843524
3401.6,-0.260881,0.245723
3401.7,1.56094,-1.47018
3401.8,-0.000566006,0.000534534
3401.9,2.99031,-2.81615
3402,-1.84132,1.734
3402.1,-5.497,5.17636
3402.2,2.31718,-2.18191
3402.3,0.0498506,-0.0469383
3402.4,2.1833,-2.05565
3402.5,0.895951,-0.843528
3402.6,2.68518,-2.52794
3402.7,1.56135,-1.46985
3402.8,4.09371,-3.85362
3402.9,2.99051,-2.81499
3403,16.0922,-15.147
3403.1,-5.49845,5.17523
3403.2,-4.17482,3.92923
3403.3,0.0502613,-0.0473022
3403.4,-1.09532,1.03079
3403.5,0.896385,-0.843532
3403.6,-0.260674,0.245292
3403.7,1.56175,-1.46953
3403.8,-0.000600338,0.000559568
3403.9,2.9907,-2.81382
3404,-1.84317,1.73407
3404.1,-5.49989,5.17411
3404.2,2.31987,-2.18234
3404.3,0.0506727,-0.0476664
3404.4,2.18499,-2.05526
3404.5,0.89682,-0.843535
3404.6,2.68667,-2.52692
3404.7,1.56216,-1.4692
3404.8,4.09515,-3.85128
3404.9,2.9909,-2.81265
3405,16.088,-15.1285
3405.1,-5.50133,5.17298
3405.2,-4.17631,3.92685
3405.3,0.0510838,-0.0480303
3405.4,-1.09528,1.02976
3405.5,0.897254,-0.843538
3405.6,-0.260467,0.244862
3405.7,1.56256,-1.46887
3405.8,-0.000633717,0.00061965
3405.9,2.99109,-2.81148
3406,-1.84501,1.73414
3406.1,-5.50278,5.17185
3406.2,2.32255,-2.18277
3406.3,0.0514954,-0.0483944
3406.4,2.18667,-2.05488
3406.5,0.897688,-0.843541
3406.6,2.68816,-2.5259
3406.7,1.56296,-1.46855
3406.8,4.09658,-3.84893
3406.9,2.99129,-2.81032
3407,16.0838,-15.11
3407.1,-5.50422,5.17073
3407.2,-4.1778,3.92448
3407.3,0.0519072,-0.0487573
3407.4,-1.09523,1.02872
3407.5,0.898123,-0.843544
3407.6,-0.26026,0.244432
3407.7,1.56337,-1.46822
3407.8,-0.000653267,0.000640392
3407.9,2.99148,-2.80915
3408,-1.84686,1.73421
3408.1,-5.50567,5.1696
3408.2,2.32523,-2.18319
3408.3,0.0523194,-0.0491209
3408.4,2.18836,-2.05449
3408.5,0.898557,-0.843547
3408.6,2.68965,-2.52487
3408.7,1.56377,-1.4679
3408.8,4.09802,-3.84658
3408.9,2.99167,-2.80798
3409,16.0796,-15.0916
3409.1,-5.50711,5.16847
3409.2,-4.17928,3.9221
3409.3,0.0527312,-0.0494838
3409.4,-1.09518,1.0277
3409.5,0.898991,-0.843549
3409.6,-0.260052,0.244003
3409.7,1.56417,-1.46757
3409.8,-0.000664711,0.000623465
3409.9,2.99187,-2.80681
3410,-1.84871,1.73428
3410.1,-5.50855,5.16734
3410.2,2.32792,-2.18361
3410.3,0.053144,-0.0498472
3410.4,2.19005,-2.0541
3410.5,0.899425,-0.843551
3410.6,2.69114,-2.52384
3410.7,1.56458,-1.46724
3410.8,4.09946,-3.84424
3410.9,2.99206,-2.80565
3411,16.0754,-15.0731
3411.1,-5.50999,5.16621
3411.2,-4.18076,3.91973
3411.3,0.0535563,-0.0502102
3411.4,-1.09514,1.02666
3411.5,0.89986,-0.843553
3411.6,-0.259844,0.243574
3411.7,1.56498,-1.46691
3411.8,-0.000702381,0.000640392
3411.9,2.99225,-2.80448
3412,-1.85056,1.73435
3412.1,-5.51144,5.16508
3412.2,2.33061,-2.18404
3412.3,0.0539692,-0.0505726
3412.4,2.19173,-2.0537
3412.5,0.900294,-0.843555
3412.6,2.69265,-2.52281
3412.7,1.56538,-1.46659
3412.8,4.10089,-3.84189
3412.9,2.99244,-2.80331
3413,16.0712,-15.0547
3413.1,-5.51288,5.16395
3413.2,-4.18224,3.91735
3413.3,0.0543821,-0.0509359
3413.4,-1.09509,1.02563
3413.5,0.900728,-0.843557
3413.6,-0.259637,0.243145
3413.7,1.56579,-1.46626
3413.8,-0.000704765,0.000658274
3413.9,2.99263,-2.80215
3414,-1.8524,1.73441
3414.1,-5.51432,5.16282
3414.2,2.3333,-2.18446
3414.3,0.0547954,-0.0512977
3414.4,2.19342,-2.05331
3414.5,0.901163,-0.843558
3414.6,2.69411,-2.5218
3414.7,1.56619,-1.46593
3414.8,4.10232,-3.83954
3414.9,2.99283,-2.80098
3415,16.067,-15.0363
3415.1,-5.51576,5.16169
3415.2,-4.18372,3.91497
3415.3,0.0552089,-0.0516599
3415.4,-1.09505,1.02461
3415.5,0.901597,-0.843559
3415.6,-0.259429,0.242717
3415.7,1.56659,-1.46561
3415.8,-0.000742912,0.000680447
3415.9,2.99302,-2.79981
3416,-1.85425,1.73447
3416.1,-5.5172,5.16056
3416.2,2.33599,-2.18488
3416.3,0.055623,-0.0520219
3416.4,2.19511,-2.05292
3416.5,0.902031,-0.843561
3416.6,2.69563,-2.5208
3416.7,1.56699,-1.46528
3416.8,4.10375,-3.83719
3416.9,2.99321,-2.79864
3417,16.0628,-15.0179
3417.1,-5.51865,5.15943
3417.2,-4.1852,3.91259
3417.3,0.0560366,-0.0523841
3417.4,-1.09499,1.02357
3417.5,0.902466,-0.843561
3417.6,-0.259221,0.242289
3417.7,1.5674,-1.46495
3417.8,-0.000743389,0.000714064
3417.9,2.9934,-2.79748
3418,-1.8561,1.73454
3418.1,-5.52009,5.1583
3418.2,2.33869,-2.1853
3418.3,0.0564513,-0.0527456
3418.4,2.1968,-2.05252
3418.5,0.9029,-0.843563
3418.6,2.69711,-2.51969
3418.7,1.5678,-1.46462
3418.8,4.10518,-3.83484
3418.9,2.99359,-2.79631
3419,16.0585,-14.9996
3419.1,-5.52153,5.15717
3419.2,-4.18668,3.91021
3419.3,0.0568652,-0.0531075
3419.4,-1.09495,1.02254
3419.5,0.903335,-0.843563
3419.6,-0.259012,0.241862
3419.7,1.5682,-1.46429
3419.8,-0.000779629,0.000719547
3419.9,2.99377,-2.79514
3420,-1.85795,1.7346
3420.1,-5.52297,5.15603
3420.2,2.34138,-2.18572
3420.3,0.0572792,-0.0534686
3420.4,2.19849,-2.05213
3420.5,0.90377,-0.843563
3420.6,2.6986,-2.51871
3420.7,1.5686,-1.46397
3420.8,4.10661,-3.83249
3420.9,2.99396,-2.79398
3421,16.0543,-14.9812
3421.1,-5.52441,5.1549
3421.2,-4.18815,3.90783
3421.3,0.0576946,-0.0538301
3421.4,-1.09489,1.02151
3421.5,0.904204,-0.843563
3421.6,-0.258804,0.241435
3421.7,1.569,-1.46364
3421.8,-0.000801563,0.000738621
3421.9,2.99415,-2.79281
3422,-1.8598,1.73465
3422.1,-5.52585,5.15376
3422.2,2.34408,-2.18614
3422.3,0.0581096,-0.0541911
3422.4,2.20017,-2.05173
3422.5,0.904639,-0.843563
3422.6,2.70009,-2.51767
3422.7,1.5694,-1.46331
3422.8,4.10804,-3.83014
3422.9,2.99434,-2.79164
3423,16.0501,-14.9629
3423.1,-5.52728,5.15263
3423.2,-4.18962,3.90545
3423.3,0.0585244,-0.0545524
3423.4,-1.09485,1.02049
3423.5,0.905073,-0.843563
3423.6,-0.258595,0.241009
3423.7,1.56981,-1.46298
3423.8,-0.000823975,0.000760555
3423.9,2.99453,-2.79048
3424,-1.86165,1.73471
3424.1,-5.52872,5.1515
3424.2,2.34678,-2.18655
3424.3,0.0589399,-0.0549133
3424.4,2.20186,-2.05133
3424.5,0.905508,-0.843563
3424.6,2.70157,-2.51664
3424.7,1.57021,-1.46265
3424.8,4.10946,-3.82778
3424.9,2.99471,-2.78931
3425,16.0459,-14.9446
3425.1,-5.53016,5.15036
3425.2,-4.1911,3.90307
3425.3,0.0593553,-0.0552742
3425.4,-1.09477,1.01945
3425.5,0.905943,-0.843562
3425.6,-0.258386,0.240583
3425.7,1.57061,-1.46232
3425.8,-0.000830173,0.0007689
3425.9,2.9949,-2.78814
3426,-1.8635,1.73477
3426.1,-5.5316,5.14923
3426.2,2.34948,-2.18696
3426.3,0.0597716,-0.0556348
3426.4,2.20355,-2.05093
3426.5,0.906378,-0.843561
3426.6,2.70307,-2.5156
3426.7,1.57101,-1.46199
3426.8,4.11088,-3.82543
3426.9,2.99509,-2.78698
3427,16.0417,-14.9263
3427.1,-5.53304,5.14809
3427.2,-4.19257,3.90069
3427.3,0.0601873,-0.0559944
3427.4,-1.09474,1.01842
3427.5,0.906812,-0.84356
3427.6,-0.258177,0.240158
3427.7,1.57141,-1.46166
3427.8,-0.000867844,0.00080657
3427.9,2.99527,-2.78581
3428,-1.86535,1.73482
3428.1,-5.53448,5.14695
3428.2,2.35218,-2.18738
3428.3,0.0606035,-0.0563548
3428.4,2.20524,-2.05053
3428.5,0.907247,-0.843559
3428.6,2.70456,-2.51457
3428.7,1.57181,-1.46133
3428.8,4.11231,-3.82308
3428.9,2.99546,-2.78465
3429,16.0375,-14.9081
3429.1,-5.53591,5.14582
3429.2,-4.19403,3.89831
3429.3,0.06102,-0.056715
3429.4,-1.09469,1.01742
3429.5,0.907681,-0.843558
3429.6,-0.257968,0.239732
3429.7,1.57221,-1.461
3429.8,-0.000890732,0.000828743
3429.9,2.99564,-2.78348
3430,-1.8672,1.73488
3430.1,-5.53735,5.14468
3430.2,2.35489,-2.18778
3430.3,0.0614368,-0.057075
3430.4,2.20693,-2.05013
3430.5,0.908116,-0.843556
3430.6,2.70604,-2.51354
3430.7,1.57261,-1.46067
3430.8,4.11373,-3.82072
3430.9,2.99583,-2.78231
3431,16.0332,-14.8898
3431.1,-5.53879,5.14354
3431.2,-4.1955,3.89592
3431.3,0.0618535,-0.0574344
3431.4,-1.09464,1.01635
3431.5,0.908551,-0.843554
3431.6,-0.257759,0.239308
3431.7,1.57302,-1.46034
3431.8,-0.000895977,0.000854731
3431.9,2.99601,-2.78115
3432,-1.86905,1.73493
3432.1,-5.54022,5.1424
3432.2,2.35759,-2.1882
3432.3,0.0622709,-0.0577939
3432.4,2.20862,-2.04973
3432.5,0.908986,-0.843553
3432.6,2.70752,-2.5125
3432.7,1.57342,-1.46001
3432.8,4.11515,-3.81837
3432.9,2.9962,-2.77998
3433,16.029,-14.8716
3433.1,-5.54166,5.14126
3433.2,-4.19697,3.89354
3433.3,0.0626886,-0.0581534
3433.4,-1.09457,1.01535
3433.5,0.909421,-0.843551
3433.6,-0.25755,0.238884
3433.7,1.57382,-1.45968
3433.8,-0.000937939,0.000861645
3433.9,2.99638,-2.77882
3434,-1.8709,1.73498
3434.1,-5.5431,5.14012
3434.2,2.3603,-2.1886
3434.3,0.063106,-0.0585122
3434.4,2.2103,-2.04932
3434.5,0.909856,-0.843549
3434.6,2.709,-2.51146
3434.7,1.57422,-1.45935
3434.8,4.11656,-3.81601
3434.9,2.99656,-2.77765
3435,16.0248,-14.8534
3435.1,-5.54453,5.13898
3435.2,-4.19843,3.89115
3435.3,0.0635236,-0.0588718
3435.4,-1.09454,1.01432
3435.5,0.910291,-0.843546
3435.6,-0.25734,0.23846
3435.7,1.57462,-1.45902
3435.8,-0.000956059,0.00088191
3435.9,2.99675,-2.77648
3436,-1.87276,1.73503
3436.1,-5.54597,5.13784
3436.2,2.36301,-2.18901
3436.3,0.0639416,-0.0592301
3436.4,2.21199,-2.04892
3436.5,0.910726,-0.843544
3436.6,2.71049,-2.51042
3436.7,1.57502,-1.45869
3436.8,4.11798,-3.81366
3436.9,2.99693,-2.77532
3437,16.0206,-14.8352
3437.1,-5.5474,5.1367
3437.2,-4.19989,3.88877
3437.3,0.0643596,-0.0595893
3437.4,-1.09445,1.0133
3437.5,0.91116,-0.843541
3437.6,-0.25713,0.238037
3437.7,1.57542,-1.45836
3437.8,-0.000964165,0.000905991
3437.9,2.99711,-2.77415
3438,-1.87461,1.73507
3438.1,-5.54884,5.13556
3438.2,2.36572,-2.18942
3438.3,0.0647783,-0.0599477
3438.4,2.21368,-2.04851
3438.5,0.911596,-0.843538
3438.6,2.71198,-2.50938
3438.7,1.57582,-1.45803
3438.8,4.11939,-3.8113
3438.9,2.99729,-2.77299
3439,16.0163,-14.817
3439.1,-5.55027,5.13442
3439.2,-4.20135,3.88638
3439.3,0.0651967,-0.0603057
3439.4,-1.09441,1.01226
3439.5,0.91203,-0.843535
3439.6,-0.256921,0.237614
3439.7,1.57621,-1.4577
3439.8,-0.0010066,0.000931978
3439.9,2.99747,-2.77182
3440,-1.87646,1.73512
3440.1,-5.55171,5.13328
3440.2,2.36843,-2.18982
3440.3,0.0656156,-0.0606642
3440.4,2.21537,-2.04811
3440.5,0.912466,-0.843531
3440.6,2.71346,-2.50835
3440.7,1.57661,-1.45737
3440.8,4.12081,-3.80894
3440.9,2.99765,-2.77066
3441,16.0121,-14.7989
3441.1,-5.55314,5.13214
3441.2,-4.20281,3.88399
3441.3,0.0660348,-0.0610222
3441.4,-1.09435,1.01124
3441.5,0.9129,-0.843528
3441.6,-0.256711,0.237191
3441.7,1.57701,-1.45703
3441.8,-0.00103855,0.000955105
3441.9,2.99783,-2.76949
3442,-1.87832,1.73516
3442.1,-5.55457,5.13099
3442.2,2.37115,-2.19019
3442.3,0.0664537,-0.0613802
3442.4,2.21706,-2.0477
3442.5,0.913336,-0.843524
3442.6,2.71494,-2.50731
3442.7,1.57741,-1.4567
3442.8,4.12222,-3.80658
3442.9,2.99801,-2.76833
3443,16.0079,-14.7807
3443.1,-5.55601,5.12985
3443.2,-4.20427,3.8816
3443.3,0.066873,-0.0617379
3443.4,-1.09429,1.01021
3443.5,0.913771,-0.84352
3443.6,-0.2565,0.236769
3443.7,1.57781,-1.45637
3443.8,-0.00106573,0.00097394
3443.9,2.99819,-2.76716
3444,-1.88017,1.7352
3444.1,-5.55744,5.12871
3444.2,2.37387,-2.19065
3444.3,0.0672928,-0.0620956
3444.4,2.21875,-2.04729
3444.5,0.914206,-0.843516
3444.6,2.71642,-2.50627
3444.7,1.57821,-1.45604
3444.8,4.12363,-3.80422
3444.9,2.99837,-2.76599
3445,16.0036,-14.7626
3445.1,-5.55887,5.12756
3445.2,-4.20572,3.87921
3445.3,0.0677125,-0.0624526
3445.4,-1.09423,1.00918
3445.5,0.914641,-0.843512
3445.6,-0.25629,0.236348
3445.7,1.57861,-1.4557
3445.8,-0.00107718,0.00100255
3445.9,2.99855,-2.76483
3446,-1.88202,1.73525
3446.1,-5.56031,5.12642
3446.2,2.37658,-2.19103
3446.3,0.068133,-0.0628103
3446.4,2.22044,-2.04688
3446.5,0.915077,-0.843507
3446.6,2.71791,-2.50522
3446.7,1.57901,-1.45537
3446.8,4.12504,-3.80186
3446.9,2.99873,-2.76366
3447,15.9994,-14.7445
3447.1,-5.56174,5.12527
3447.2,-4.20718,3.87682
3447.3,0.0685529,-0.0631675
3447.4,-1.09418,1.00816
3447.5,0.915512,-0.843502
3447.6,-0.25608,0.235926
3447.7,1.57941,-1.45504
3447.8,-0.00111151,0.00102067
3447.9,2.99891,-2.7625
3448,-1.88388,1.73528
3448.1,-5.56317,5.12413
3448.2,2.3793,-2.19143
3448.3,0.0689739,-0.0635244
3448.4,2.22213,-2.04646
3448.5,0.915946,-0.843498
3448.6,2.71938,-2.50418
3448.7,1.57981,-1.45471
3448.8,4.12644,-3.79951
3448.9,2.99908,-2.76133
3449,15.9952,-14.7265
3449.1,-5.5646,5.12298
3449.2,-4.20863,3.87443
3449.3,0.0693944,-0.063881
3449.4,-1.09411,1.00713
3449.5,0.916382,-0.843492
3449.6,-0.255869,0.235506
3449.7,1.5802,-1.45437
3449.8,-0.00113297,0.00104976
3449.9,2.99926,-2.76017
3450,-1.88573,1.73532
3450.1,-5.56603,5.12183
3450.2,2.38202,-2.19183
3450.3,0.0698155,-0.0642375
3450.4,2.22382,-2.04605
3450.5,0.916817,-0.843488
3450.6,2.72088,-2.50312
3450.7,1.5806,-1.45404
3450.8,4.12785,-3.79714
3450.9,2.99944,-2.759
3451,15.9909,-14.7084
3451.1,-5.56746,5.12069
3451.2,-4.21008,3.87204
3451.3,0.0702364,-0.0645937
3451.4,-1.09404,1.00611
3451.5,0.917253,-0.843482
3451.6,-0.255658,0.235085
3451.7,1.581,-1.45371
3451.8,-0.00116634,0.00107169
3451.9,2.99961,-2.75784
3452,-1.88759,1.73536
3452.1,-5.5689,5.11954
3452.2,2.38475,-2.19222
3452.3,0.0706579,-0.0649502
3452.4,2.22551,-2.04564
3452.5,0.917688,-0.843477
3452.6,2.72235,-2.50207
3452.7,1.5814,-1.45337
3452.8,4.12925,-3.79478
3452.9,2.99979,-2.75668
3453,15.9867,-14.6904
3453.1,-5.57033,5.11839
3453.2,-4.21153,3.86965
3453.3,0.0710796,-0.0653065
3453.4,-1.09399,1.00508
3453.5,0.918123,-0.843471
3453.6,-0.255447,0.234666
3453.7,1.5818,-1.45304
3453.8,-0.00118637,0.00109458
3453.9,2.99997,-2.75551
3454,-1.88944,1.73539
3454.1,-5.57176,5.11724
3454.2,2.38748,-2.19261
3454.3,0.0715017,-0.0656625
3454.4,2.2272,-2.04522
3454.5,0.918558,-0.843465
3454.6,2.72384,-2.50103
3454.7,1.58219,-1.45271
3454.8,4.13065,-3.79242
3454.9,3.00014,-2.75435
3455,15.9825,-14.6723
3455.1,-5.57319,5.11609
3455.2,-4.21298,3.86726
3455.3,0.0719233,-0.0660178
3455.4,-1.09393,1.00406
3455.5,0.918994,-0.843459
3455.6,-0.255236,0.234246
3455.7,1.58259,-1.45237
3455.8,-0.00122356,0.00111747
3455.9,3.00032,-2.75318
3456,-1.8913,1.73543
3456.1,-5.57462,5.11494
3456.2,2.3902,-2.193
3456.3,0.0723457,-0.0663736
3456.4,2.22889,-2.04481
3456.5,0.919429,-0.843452
3456.6,2.72531,-2.49998
3456.7,1.58299,-1.45204
3456.8,4.13206,-3.79006
3456.9,3.00049,-2.75202
3457,15.9782,-14.6544
3457.1,-5.57605,5.1138
3457.2,-4.21442,3.86487
3457.3,0.0727676,-0.0667291
3457.4,-1.09386,1.00304
3457.5,0.919864,-0.843446
3457.6,-0.255024,0.233827
3457.7,1.58339,-1.4517
3457.8,-0.00124121,0.00113559
3457.9,3.00066,-2.75085
3458,-1.89315,1.73546
3458.1,-5.57747,5.11265
3458.2,2.39293,-2.19339
3458.3,0.0731906,-0.0670847
3458.4,2.23058,-2.04439
3458.5,0.9203,-0.843439
3458.6,2.72679,-2.49893
3458.7,1.58378,-1.45137
3458.8,4.13345,-3.78769
3458.9,3.00084,-2.74969
3459,15.974,-14.6363
3459.1,-5.5789,5.1115
3459.2,-4.21587,3.86247
3459.3,0.073613,-0.0674395
3459.4,-1.0938,1.00202
3459.5,0.920735,-0.843432
3459.6,-0.254813,0.233409
3459.7,1.58418,-1.45104
3459.8,-0.00127792,0.00116491
3459.9,3.00101,-2.74852
3460,-1.89501,1.73549
3460.1,-5.58033,5.11034
3460.2,2.39566,-2.19379
3460.3,0.0740359,-0.0677946
3460.4,2.23227,-2.04397
3460.5,0.921171,-0.843425
3460.6,2.72826,-2.49788
3460.7,1.58458,-1.4507
3460.8,4.13485,-3.78533
3460.9,3.00118,-2.74736
3461,15.9697,-14.6184
3461.1,-5.58176,5.10919
3461.2,-4.21731,3.86008
3461.3,0.0744596,-0.0681491
3461.4,-1.09373,1.00099
3461.5,0.921606,-0.843418
3461.6,-0.254602,0.23299
3461.7,1.58497,-1.45037
3461.8,-0.00130177,0.00119591
3461.9,3.00136,-2.74619
3462,-1.89687,1.73552
3462.1,-5.58319,5.10804
3462.2,2.39839,-2.19417
3462.3,0.0748831,-0.0685041
3462.4,2.23396,-2.04355
3462.5,0.922042,-0.84341
3462.6,2.72975,-2.49683
3462.7,1.58537,-1.45003
3462.8,4.13625,-3.78297
3462.9,3.00153,-2.74503
3463,15.9655,-14.6004
3463.1,-5.58462,5.10689
3463.2,-4.21875,3.85768
3463.3,0.0753066,-0.0688581
3463.4,-1.09366,0.999975
3463.5,0.922477,-0.843403
3463.6,-0.25439,0.232572
3463.7,1.58577,-1.4497
3463.8,-0.00132561,0.0012188
3463.9,3.0017,-2.74387
3464,-1.89872,1.73555
3464.1,-5.58604,5.10573
3464.2,2.40113,-2.19457
3464.3,0.0757305,-0.0692124
3464.4,2.23565,-2.04313
3464.5,0.922913,-0.843395
3464.6,2.73122,-2.49578
3464.7,1.58616,-1.44936
3464.8,4.13764,-3.7806
3464.9,3.00187,-2.7427
3465,15.9612,-14.5825
3465.1,-5.58747,5.10458
3465.2,-4.22019,3.85528
3465.3,0.0761549,-0.0695667
3465.4,-1.0936,0.998943
